Date,County,Cases,Deaths,Month,Year
2021-10-04,Adams,0.0,0.0,10,2021
2021-10-05,Adams,108.0,1.0,10,2021
2021-10-06,Adams,137.0,0.0,10,2021
2021-10-07,Adams,303.0,4.0,10,2021
2021-10-08,Adams,188.0,0.0,10,2021
2021-10-09,Adams,0.0,0.0,10,2021
2021-10-10,Adams,195.0,1.0,10,2021
2021-10-11,Adams,337.0,2.0,10,2021
2021-10-12,Adams,0.0,0.0,10,2021
2021-10-13,Adams,225.0,2.0,10,2021
2021-10-14,Adams,0.0,0.0,10,2021
2021-10-15,Adams,711.0,6.0,10,2021
2021-10-16,Adams,238.0,1.0,10,2021
2021-10-17,Adams,130.0,0.0,10,2021
2021-10-18,Adams,0.0,0.0,10,2021
2021-10-19,Adams,315.0,1.0,10,2021
2021-10-20,Adams,108.0,0.0,10,2021
2021-10-21,Adams,-2.0,0.0,10,2021
2021-10-22,Adams,301.0,3.0,10,2021
2021-10-23,Adams,271.0,6.0,10,2021
2021-10-24,Adams,290.0,1.0,10,2021
2021-10-25,Adams,374.0,7.0,10,2021
2021-10-26,Adams,205.0,0.0,10,2021
2021-10-27,Adams,0.0,0.0,10,2021
2021-10-28,Adams,552.0,2.0,10,2021
2021-10-29,Adams,365.0,2.0,10,2021
2021-10-30,Adams,0.0,0.0,10,2021
2021-10-31,Adams,262.0,4.0,10,2021
2021-11-01,Adams,0.0,0.0,11,2021
2021-11-02,Adams,565.0,8.0,11,2021
2021-11-03,Adams,0.0,0.0,11,2021
2021-11-04,Adams,199.0,1.0,11,2021
2021-11-05,Adams,634.0,8.0,11,2021
2021-11-06,Adams,287.0,2.0,11,2021
2021-11-07,Adams,-1.0,0.0,11,2021
2021-11-08,Adams,500.0,7.0,11,2021
2021-11-09,Adams,125.0,1.0,11,2021
2021-11-10,Adams,283.0,1.0,11,2021
2021-11-11,Adams,421.0,5.0,11,2021
2021-11-12,Adams,395.0,3.0,11,2021
2021-11-13,Adams,348.0,2.0,11,2021
2021-11-14,Adams,235.0,4.0,11,2021
2021-11-15,Adams,172.0,0.0,11,2021
2021-11-16,Adams,260.0,7.0,11,2021
2021-11-17,Adams,326.0,1.0,11,2021
2021-11-18,Adams,466.0,3.0,11,2021
2021-11-19,Adams,1.0,0.0,11,2021
2021-11-20,Adams,0.0,0.0,11,2021
2021-11-21,Adams,792.0,8.0,11,2021
2021-11-22,Adams,367.0,4.0,11,2021
2021-11-23,Adams,-1.0,0.0,11,2021
2021-11-24,Adams,594.0,3.0,11,2021
2021-11-25,Adams,0.0,0.0,11,2021
2021-11-26,Adams,474.0,4.0,11,2021
2021-11-27,Adams,139.0,1.0,11,2021
2021-11-28,Adams,0.0,0.0,11,2021
2021-11-29,Adams,324.0,9.0,11,2021
2021-11-30,Adams,216.0,2.0,11,2021
2021-12-01,Adams,0.0,0.0,12,2021
2021-12-02,Adams,634.0,14.0,12,2021
2021-12-03,Adams,290.0,5.0,12,2021
2021-12-04,Adams,0.0,0.0,12,2021
2021-12-05,Adams,233.0,1.0,12,2021
2021-12-06,Adams,147.0,1.0,12,2021
2021-12-07,Adams,484.0,2.0,12,2021
2021-12-08,Adams,193.0,7.0,12,2021
2021-12-09,Adams,257.0,1.0,12,2021
2021-12-10,Adams,273.0,6.0,12,2021
2021-12-11,Adams,0.0,0.0,12,2021
2021-12-12,Adams,157.0,9.0,12,2021
2021-12-13,Adams,392.0,5.0,12,2021
2021-12-14,Adams,160.0,3.0,12,2021
2021-12-15,Adams,141.0,5.0,12,2021
2021-12-16,Adams,204.0,1.0,12,2021
2021-12-17,Adams,0.0,0.0,12,2021
2021-12-18,Adams,209.0,7.0,12,2021
2021-12-19,Adams,186.0,12.0,12,2021
2021-12-20,Adams,262.0,0.0,12,2021
2021-12-21,Adams,208.0,4.0,12,2021
2021-12-22,Adams,284.0,13.0,12,2021
2021-12-23,Adams,0.0,0.0,12,2021
2021-12-24,Adams,405.0,2.0,12,2021
2021-12-25,Adams,346.0,0.0,12,2021
2021-12-26,Adams,399.0,2.0,12,2021
2021-12-27,Adams,570.0,0.0,12,2021
2021-12-28,Adams,0.0,0.0,12,2021
2021-12-29,Adams,816.0,15.0,12,2021
2021-12-30,Adams,904.0,1.0,12,2021
2021-12-31,Adams,915.0,5.0,12,2021
2022-01-01,Adams,0.0,0.0,1,2022
2022-01-02,Adams,879.0,2.0,1,2022
2022-01-03,Adams,1739.0,0.0,1,2022
2022-01-04,Adams,1080.0,0.0,1,2022
2022-01-05,Adams,672.0,5.0,1,2022
2022-01-06,Adams,895.0,1.0,1,2022
2022-01-07,Adams,1118.0,3.0,1,2022
2022-01-08,Adams,823.0,1.0,1,2022
2022-01-09,Adams,902.0,2.0,1,2022
2022-01-10,Adams,2030.0,0.0,1,2022
2022-01-11,Adams,3185.0,9.0,1,2022
2022-01-12,Adams,1753.0,10.0,1,2022
2022-01-13,Adams,1506.0,5.0,1,2022
2022-01-14,Adams,882.0,1.0,1,2022
2022-01-15,Adams,0.0,0.0,1,2022
2022-01-16,Adams,1614.0,4.0,1,2022
2022-01-17,Adams,1233.0,2.0,1,2022
2020-03-01,Alamosa,0.0,0.0,3,2020
2020-03-02,Alamosa,0.0,0.0,3,2020
2020-03-03,Alamosa,0.0,0.0,3,2020
2020-03-04,Alamosa,0.0,0.0,3,2020
2020-03-05,Alamosa,1.0,0.0,3,2020
2020-03-06,Alamosa,0.0,0.0,3,2020
2020-03-07,Alamosa,0.0,0.0,3,2020
2020-03-08,Alamosa,0.0,0.0,3,2020
2020-03-09,Alamosa,0.0,0.0,3,2020
2020-03-10,Alamosa,0.0,0.0,3,2020
2020-03-11,Alamosa,8.0,0.0,3,2020
2020-03-12,Alamosa,-7.0,0.0,3,2020
2020-03-13,Alamosa,-1.0,0.0,3,2020
2020-03-14,Alamosa,0.0,0.0,3,2020
2020-03-15,Alamosa,0.0,0.0,3,2020
2020-03-16,Alamosa,1.0,0.0,3,2020
2020-03-17,Alamosa,0.0,0.0,3,2020
2020-03-18,Alamosa,-1.0,0.0,3,2020
2020-03-19,Alamosa,0.0,0.0,3,2020
2020-03-20,Alamosa,0.0,0.0,3,2020
2020-03-21,Alamosa,0.0,0.0,3,2020
2020-03-22,Alamosa,0.0,0.0,3,2020
2020-03-23,Alamosa,2.0,1.0,3,2020
2020-03-24,Alamosa,-2.0,-1.0,3,2020
2020-03-25,Alamosa,0.0,0.0,3,2020
2020-03-26,Alamosa,0.0,0.0,3,2020
2020-03-27,Alamosa,0.0,0.0,3,2020
2020-03-28,Alamosa,0.0,0.0,3,2020
2020-03-29,Alamosa,0.0,0.0,3,2020
2020-03-30,Alamosa,0.0,0.0,3,2020
2020-03-31,Alamosa,0.0,0.0,3,2020
2020-04-01,Alamosa,3.0,0.0,4,2020
2020-04-02,Alamosa,0.0,0.0,4,2020
2020-04-03,Alamosa,0.0,0.0,4,2020
2020-04-04,Alamosa,0.0,0.0,4,2020
2020-04-05,Alamosa,0.0,0.0,4,2020
2020-04-06,Alamosa,0.0,0.0,4,2020
2020-04-07,Alamosa,0.0,0.0,4,2020
2020-04-08,Alamosa,1.0,0.0,4,2020
2020-04-09,Alamosa,2.0,2.0,4,2020
2020-04-10,Alamosa,0.0,0.0,4,2020
2020-04-11,Alamosa,0.0,0.0,4,2020
2020-04-12,Alamosa,0.0,0.0,4,2020
2020-04-13,Alamosa,0.0,0.0,4,2020
2020-04-14,Alamosa,0.0,0.0,4,2020
2020-04-15,Alamosa,0.0,0.0,4,2020
2020-04-16,Alamosa,0.0,0.0,4,2020
2020-04-17,Alamosa,0.0,0.0,4,2020
2020-04-18,Alamosa,0.0,0.0,4,2020
2020-04-19,Alamosa,0.0,0.0,4,2020
2020-04-20,Alamosa,2.0,0.0,4,2020
2020-04-21,Alamosa,0.0,0.0,4,2020
2020-04-22,Alamosa,0.0,0.0,4,2020
2020-04-23,Alamosa,0.0,0.0,4,2020
2020-04-24,Alamosa,1.0,0.0,4,2020
2020-04-25,Alamosa,0.0,0.0,4,2020
2020-04-26,Alamosa,0.0,0.0,4,2020
2020-04-27,Alamosa,0.0,0.0,4,2020
2020-04-28,Alamosa,0.0,0.0,4,2020
2020-04-29,Alamosa,0.0,0.0,4,2020
2020-04-30,Alamosa,0.0,0.0,4,2020
2020-05-01,Alamosa,0.0,0.0,5,2020
2020-05-02,Alamosa,1.0,0.0,5,2020
2020-05-03,Alamosa,1.0,0.0,5,2020
2020-05-04,Alamosa,2.0,0.0,5,2020
2020-05-05,Alamosa,0.0,0.0,5,2020
2020-05-06,Alamosa,8.0,0.0,5,2020
2020-05-07,Alamosa,3.0,0.0,5,2020
2020-05-08,Alamosa,0.0,0.0,5,2020
2020-05-09,Alamosa,0.0,0.0,5,2020
2020-05-10,Alamosa,0.0,0.0,5,2020
2020-05-11,Alamosa,7.0,0.0,5,2020
2020-05-12,Alamosa,1.0,0.0,5,2020
2020-05-13,Alamosa,0.0,0.0,5,2020
2020-05-14,Alamosa,4.0,0.0,5,2020
2020-05-15,Alamosa,1.0,0.0,5,2020
2020-05-16,Alamosa,1.0,0.0,5,2020
2020-05-17,Alamosa,2.0,0.0,5,2020
2020-05-18,Alamosa,1.0,0.0,5,2020
2020-05-19,Alamosa,1.0,0.0,5,2020
2020-05-20,Alamosa,0.0,0.0,5,2020
2020-05-21,Alamosa,8.0,0.0,5,2020
2020-05-22,Alamosa,0.0,0.0,5,2020
2020-05-23,Alamosa,4.0,0.0,5,2020
2020-05-24,Alamosa,3.0,0.0,5,2020
2020-05-25,Alamosa,0.0,0.0,5,2020
2020-05-26,Alamosa,0.0,0.0,5,2020
2020-05-27,Alamosa,0.0,0.0,5,2020
2020-05-28,Alamosa,2.0,0.0,5,2020
2020-05-29,Alamosa,5.0,0.0,5,2020
2020-05-30,Alamosa,9.0,0.0,5,2020
2020-05-31,Alamosa,2.0,0.0,5,2020
2020-06-01,Alamosa,2.0,0.0,6,2020
2020-06-02,Alamosa,4.0,0.0,6,2020
2020-06-03,Alamosa,2.0,0.0,6,2020
2020-06-04,Alamosa,0.0,0.0,6,2020
2020-06-05,Alamosa,3.0,0.0,6,2020
2020-06-06,Alamosa,3.0,0.0,6,2020
2020-06-07,Alamosa,4.0,0.0,6,2020
2020-06-08,Alamosa,1.0,0.0,6,2020
2020-06-09,Alamosa,6.0,0.0,6,2020
2020-06-10,Alamosa,6.0,1.0,6,2020
2020-06-11,Alamosa,5.0,0.0,6,2020
2020-06-12,Alamosa,2.0,0.0,6,2020
2020-06-13,Alamosa,2.0,0.0,6,2020
2020-06-14,Alamosa,2.0,0.0,6,2020
2020-06-15,Alamosa,9.0,0.0,6,2020
2020-06-16,Alamosa,2.0,0.0,6,2020
2020-06-17,Alamosa,1.0,0.0,6,2020
2020-06-18,Alamosa,10.0,0.0,6,2020
2020-06-19,Alamosa,10.0,0.0,6,2020
2020-06-20,Alamosa,9.0,0.0,6,2020
2020-06-21,Alamosa,9.0,0.0,6,2020
2020-06-22,Alamosa,1.0,0.0,6,2020
2020-06-23,Alamosa,6.0,0.0,6,2020
2020-06-24,Alamosa,2.0,0.0,6,2020
2020-06-25,Alamosa,1.0,0.0,6,2020
2020-06-26,Alamosa,3.0,0.0,6,2020
2020-06-27,Alamosa,3.0,0.0,6,2020
2020-06-28,Alamosa,3.0,0.0,6,2020
2020-06-29,Alamosa,1.0,0.0,6,2020
2020-06-30,Alamosa,3.0,0.0,6,2020
2020-07-01,Alamosa,6.0,1.0,7,2020
2020-07-02,Alamosa,2.0,0.0,7,2020
2020-07-03,Alamosa,0.0,0.0,7,2020
2020-07-04,Alamosa,1.0,0.0,7,2020
2020-07-05,Alamosa,0.0,0.0,7,2020
2020-07-06,Alamosa,0.0,0.0,7,2020
2020-07-07,Alamosa,2.0,1.0,7,2020
2020-07-08,Alamosa,1.0,1.0,7,2020
2020-07-09,Alamosa,1.0,0.0,7,2020
2020-07-10,Alamosa,0.0,0.0,7,2020
2020-07-11,Alamosa,0.0,0.0,7,2020
2020-07-12,Alamosa,0.0,0.0,7,2020
2020-07-13,Alamosa,0.0,0.0,7,2020
2020-07-14,Alamosa,0.0,1.0,7,2020
2020-07-15,Alamosa,0.0,0.0,7,2020
2020-07-16,Alamosa,2.0,0.0,7,2020
2020-07-17,Alamosa,1.0,0.0,7,2020
2020-07-18,Alamosa,0.0,0.0,7,2020
2020-07-19,Alamosa,0.0,0.0,7,2020
2020-07-20,Alamosa,0.0,0.0,7,2020
2020-07-21,Alamosa,1.0,0.0,7,2020
2020-07-22,Alamosa,6.0,0.0,7,2020
2020-07-23,Alamosa,2.0,0.0,7,2020
2020-07-24,Alamosa,3.0,0.0,7,2020
2020-07-25,Alamosa,0.0,0.0,7,2020
2020-07-26,Alamosa,0.0,0.0,7,2020
2020-07-27,Alamosa,1.0,0.0,7,2020
2020-07-28,Alamosa,1.0,1.0,7,2020
2020-07-29,Alamosa,0.0,0.0,7,2020
2020-07-30,Alamosa,1.0,0.0,7,2020
2020-07-31,Alamosa,2.0,1.0,7,2020
2020-08-01,Alamosa,0.0,0.0,8,2020
2020-08-02,Alamosa,0.0,0.0,8,2020
2020-08-03,Alamosa,0.0,0.0,8,2020
2020-08-04,Alamosa,0.0,0.0,8,2020
2020-08-05,Alamosa,0.0,0.0,8,2020
2020-08-06,Alamosa,0.0,0.0,8,2020
2020-08-07,Alamosa,2.0,0.0,8,2020
2020-08-08,Alamosa,1.0,0.0,8,2020
2020-08-09,Alamosa,3.0,0.0,8,2020
2020-08-10,Alamosa,0.0,0.0,8,2020
2020-08-11,Alamosa,1.0,0.0,8,2020
2020-08-12,Alamosa,1.0,0.0,8,2020
2020-08-13,Alamosa,0.0,0.0,8,2020
2020-08-14,Alamosa,0.0,0.0,8,2020
2020-08-15,Alamosa,1.0,0.0,8,2020
2020-08-16,Alamosa,0.0,0.0,8,2020
2020-08-17,Alamosa,0.0,0.0,8,2020
2020-08-18,Alamosa,1.0,0.0,8,2020
2020-08-19,Alamosa,1.0,0.0,8,2020
2020-08-20,Alamosa,0.0,0.0,8,2020
2020-08-21,Alamosa,0.0,0.0,8,2020
2020-08-22,Alamosa,1.0,0.0,8,2020
2020-08-23,Alamosa,0.0,0.0,8,2020
2020-08-24,Alamosa,0.0,0.0,8,2020
2020-08-25,Alamosa,1.0,0.0,8,2020
2020-08-26,Alamosa,1.0,0.0,8,2020
2020-08-27,Alamosa,-1.0,0.0,8,2020
2020-08-28,Alamosa,0.0,0.0,8,2020
2020-08-29,Alamosa,1.0,0.0,8,2020
2020-08-30,Alamosa,0.0,0.0,8,2020
2020-08-31,Alamosa,0.0,0.0,8,2020
2020-09-01,Alamosa,0.0,0.0,9,2020
2020-09-02,Alamosa,0.0,0.0,9,2020
2020-09-03,Alamosa,0.0,0.0,9,2020
2020-09-04,Alamosa,0.0,0.0,9,2020
2020-09-05,Alamosa,0.0,0.0,9,2020
2020-09-06,Alamosa,0.0,0.0,9,2020
2020-09-07,Alamosa,0.0,0.0,9,2020
2020-09-08,Alamosa,1.0,0.0,9,2020
2020-09-09,Alamosa,0.0,0.0,9,2020
2020-09-10,Alamosa,1.0,0.0,9,2020
2020-09-11,Alamosa,0.0,0.0,9,2020
2020-09-12,Alamosa,0.0,0.0,9,2020
2020-09-13,Alamosa,0.0,0.0,9,2020
2020-09-14,Alamosa,0.0,0.0,9,2020
2020-09-15,Alamosa,0.0,0.0,9,2020
2020-09-16,Alamosa,1.0,0.0,9,2020
2020-09-17,Alamosa,0.0,0.0,9,2020
2020-09-18,Alamosa,0.0,0.0,9,2020
2020-09-19,Alamosa,0.0,0.0,9,2020
2020-09-20,Alamosa,0.0,0.0,9,2020
2020-09-21,Alamosa,0.0,0.0,9,2020
2020-09-22,Alamosa,0.0,0.0,9,2020
2020-09-23,Alamosa,1.0,0.0,9,2020
2020-09-24,Alamosa,0.0,0.0,9,2020
2020-09-25,Alamosa,0.0,0.0,9,2020
2020-09-26,Alamosa,0.0,0.0,9,2020
2020-09-27,Alamosa,0.0,0.0,9,2020
2020-09-28,Alamosa,0.0,0.0,9,2020
2020-09-29,Alamosa,1.0,0.0,9,2020
2020-09-30,Alamosa,1.0,0.0,9,2020
2020-10-01,Alamosa,1.0,0.0,10,2020
2020-10-02,Alamosa,1.0,0.0,10,2020
2020-10-03,Alamosa,4.0,0.0,10,2020
2020-10-04,Alamosa,0.0,0.0,10,2020
2020-10-05,Alamosa,2.0,0.0,10,2020
2020-10-06,Alamosa,2.0,0.0,10,2020
2020-10-07,Alamosa,2.0,0.0,10,2020
2020-10-08,Alamosa,2.0,0.0,10,2020
2020-10-09,Alamosa,1.0,0.0,10,2020
2020-10-10,Alamosa,2.0,0.0,10,2020
2020-10-11,Alamosa,4.0,0.0,10,2020
2020-10-12,Alamosa,0.0,0.0,10,2020
2020-10-13,Alamosa,0.0,0.0,10,2020
2020-10-14,Alamosa,2.0,0.0,10,2020
2020-10-15,Alamosa,4.0,0.0,10,2020
2020-10-16,Alamosa,1.0,0.0,10,2020
2020-10-17,Alamosa,10.0,0.0,10,2020
2020-10-18,Alamosa,2.0,0.0,10,2020
2020-10-19,Alamosa,1.0,0.0,10,2020
2020-10-20,Alamosa,3.0,0.0,10,2020
2020-10-21,Alamosa,4.0,0.0,10,2020
2020-10-22,Alamosa,0.0,0.0,10,2020
2020-10-23,Alamosa,2.0,0.0,10,2020
2020-10-24,Alamosa,4.0,0.0,10,2020
2020-10-25,Alamosa,5.0,0.0,10,2020
2020-10-26,Alamosa,4.0,0.0,10,2020
2020-10-27,Alamosa,0.0,0.0,10,2020
2020-10-28,Alamosa,9.0,0.0,10,2020
2020-10-29,Alamosa,11.0,0.0,10,2020
2020-10-30,Alamosa,12.0,0.0,10,2020
2020-10-31,Alamosa,17.0,0.0,10,2020
2020-11-01,Alamosa,4.0,0.0,11,2020
2020-11-02,Alamosa,1.0,0.0,11,2020
2020-11-03,Alamosa,0.0,0.0,11,2020
2020-11-04,Alamosa,7.0,0.0,11,2020
2020-11-05,Alamosa,6.0,0.0,11,2020
2020-11-06,Alamosa,7.0,0.0,11,2020
2020-11-07,Alamosa,8.0,0.0,11,2020
2020-11-08,Alamosa,4.0,0.0,11,2020
2020-11-09,Alamosa,4.0,0.0,11,2020
2020-11-10,Alamosa,4.0,0.0,11,2020
2020-11-11,Alamosa,12.0,0.0,11,2020
2020-11-12,Alamosa,12.0,0.0,11,2020
2020-11-13,Alamosa,15.0,0.0,11,2020
2020-11-14,Alamosa,9.0,1.0,11,2020
2020-11-15,Alamosa,11.0,0.0,11,2020
2020-11-16,Alamosa,0.0,1.0,11,2020
2020-11-17,Alamosa,5.0,0.0,11,2020
2020-11-18,Alamosa,7.0,0.0,11,2020
2020-11-19,Alamosa,16.0,0.0,11,2020
2020-11-20,Alamosa,12.0,0.0,11,2020
2020-11-21,Alamosa,10.0,1.0,11,2020
2020-11-22,Alamosa,6.0,0.0,11,2020
2020-11-23,Alamosa,2.0,0.0,11,2020
2020-11-24,Alamosa,8.0,0.0,11,2020
2020-11-25,Alamosa,16.0,0.0,11,2020
2020-11-26,Alamosa,33.0,1.0,11,2020
2020-11-27,Alamosa,13.0,0.0,11,2020
2020-11-28,Alamosa,6.0,0.0,11,2020
2020-11-29,Alamosa,16.0,0.0,11,2020
2020-11-30,Alamosa,2.0,0.0,11,2020
2020-12-01,Alamosa,17.0,0.0,12,2020
2020-12-02,Alamosa,2.0,0.0,12,2020
2020-12-03,Alamosa,22.0,1.0,12,2020
2020-12-04,Alamosa,20.0,0.0,12,2020
2020-12-05,Alamosa,9.0,0.0,12,2020
2020-12-06,Alamosa,21.0,0.0,12,2020
2020-12-07,Alamosa,4.0,0.0,12,2020
2020-12-08,Alamosa,15.0,1.0,12,2020
2020-12-09,Alamosa,9.0,1.0,12,2020
2020-12-10,Alamosa,22.0,2.0,12,2020
2020-12-11,Alamosa,31.0,2.0,12,2020
2020-12-12,Alamosa,9.0,0.0,12,2020
2020-12-13,Alamosa,5.0,1.0,12,2020
2020-12-14,Alamosa,0.0,0.0,12,2020
2020-12-15,Alamosa,28.0,0.0,12,2020
2020-12-16,Alamosa,7.0,0.0,12,2020
2020-12-17,Alamosa,27.0,1.0,12,2020
2020-12-18,Alamosa,8.0,-1.0,12,2020
2020-12-19,Alamosa,10.0,0.0,12,2020
2020-12-20,Alamosa,1.0,0.0,12,2020
2020-12-21,Alamosa,4.0,0.0,12,2020
2020-12-22,Alamosa,3.0,0.0,12,2020
2020-12-23,Alamosa,1.0,0.0,12,2020
2020-12-24,Alamosa,12.0,0.0,12,2020
2020-12-25,Alamosa,8.0,1.0,12,2020
2020-12-26,Alamosa,0.0,0.0,12,2020
2020-12-27,Alamosa,0.0,0.0,12,2020
2020-12-28,Alamosa,1.0,0.0,12,2020
2020-12-29,Alamosa,4.0,0.0,12,2020
2020-12-30,Alamosa,8.0,1.0,12,2020
2020-12-31,Alamosa,15.0,1.0,12,2020
2021-01-01,Alamosa,13.0,0.0,1,2021
2021-01-02,Alamosa,1.0,0.0,1,2021
2021-01-03,Alamosa,6.0,0.0,1,2021
2021-01-04,Alamosa,3.0,0.0,1,2021
2021-01-05,Alamosa,6.0,0.0,1,2021
2021-01-06,Alamosa,0.0,0.0,1,2021
2021-01-07,Alamosa,23.0,0.0,1,2021
2021-01-08,Alamosa,9.0,1.0,1,2021
2021-01-09,Alamosa,5.0,0.0,1,2021
2021-01-10,Alamosa,5.0,0.0,1,2021
2021-01-11,Alamosa,3.0,0.0,1,2021
2021-01-12,Alamosa,9.0,1.0,1,2021
2021-01-13,Alamosa,11.0,1.0,1,2021
2021-01-14,Alamosa,10.0,0.0,1,2021
2021-01-15,Alamosa,15.0,0.0,1,2021
2021-01-16,Alamosa,9.0,0.0,1,2021
2021-01-17,Alamosa,7.0,0.0,1,2021
2021-01-18,Alamosa,4.0,0.0,1,2021
2021-01-19,Alamosa,7.0,0.0,1,2021
2021-01-20,Alamosa,7.0,0.0,1,2021
2021-01-21,Alamosa,10.0,0.0,1,2021
2021-01-22,Alamosa,9.0,0.0,1,2021
2021-01-23,Alamosa,3.0,0.0,1,2021
2021-01-24,Alamosa,8.0,0.0,1,2021
2021-01-25,Alamosa,0.0,0.0,1,2021
2021-01-26,Alamosa,9.0,0.0,1,2021
2021-01-27,Alamosa,2.0,1.0,1,2021
2021-01-28,Alamosa,13.0,0.0,1,2021
2021-01-29,Alamosa,6.0,0.0,1,2021
2021-01-30,Alamosa,0.0,0.0,1,2021
2021-01-31,Alamosa,0.0,0.0,1,2021
2021-02-01,Alamosa,23.0,0.0,2,2021
2021-02-02,Alamosa,7.0,0.0,2,2021
2021-02-03,Alamosa,7.0,0.0,2,2021
2021-02-04,Alamosa,8.0,0.0,2,2021
2021-02-05,Alamosa,10.0,0.0,2,2021
2021-02-06,Alamosa,2.0,0.0,2,2021
2021-02-07,Alamosa,1.0,0.0,2,2021
2021-02-08,Alamosa,3.0,0.0,2,2021
2021-02-09,Alamosa,2.0,0.0,2,2021
2021-02-10,Alamosa,7.0,0.0,2,2021
2021-02-11,Alamosa,0.0,0.0,2,2021
2021-02-12,Alamosa,9.0,0.0,2,2021
2021-02-13,Alamosa,2.0,0.0,2,2021
2021-02-14,Alamosa,1.0,0.0,2,2021
2021-02-15,Alamosa,0.0,0.0,2,2021
2021-02-16,Alamosa,7.0,0.0,2,2021
2021-02-17,Alamosa,3.0,0.0,2,2021
2021-02-18,Alamosa,4.0,0.0,2,2021
2021-02-19,Alamosa,4.0,0.0,2,2021
2021-02-20,Alamosa,4.0,0.0,2,2021
2021-02-21,Alamosa,5.0,0.0,2,2021
2021-02-22,Alamosa,-2.0,0.0,2,2021
2021-02-23,Alamosa,8.0,0.0,2,2021
2021-02-24,Alamosa,0.0,0.0,2,2021
2021-02-25,Alamosa,6.0,0.0,2,2021
2021-02-26,Alamosa,0.0,0.0,2,2021
2021-02-27,Alamosa,9.0,0.0,2,2021
2021-02-28,Alamosa,0.0,0.0,2,2021
2021-03-01,Alamosa,8.0,0.0,3,2021
2021-03-02,Alamosa,3.0,0.0,3,2021
2021-03-03,Alamosa,5.0,0.0,3,2021
2021-03-04,Alamosa,10.0,0.0,3,2021
2021-03-05,Alamosa,4.0,1.0,3,2021
2021-03-06,Alamosa,2.0,0.0,3,2021
2021-03-07,Alamosa,0.0,0.0,3,2021
2021-03-08,Alamosa,1.0,0.0,3,2021
2021-03-09,Alamosa,0.0,0.0,3,2021
2021-03-10,Alamosa,6.0,0.0,3,2021
2021-03-11,Alamosa,3.0,0.0,3,2021
2021-03-12,Alamosa,0.0,0.0,3,2021
2021-03-13,Alamosa,6.0,0.0,3,2021
2021-03-14,Alamosa,1.0,0.0,3,2021
2021-03-15,Alamosa,2.0,0.0,3,2021
2021-03-16,Alamosa,0.0,0.0,3,2021
2021-03-17,Alamosa,7.0,0.0,3,2021
2021-03-18,Alamosa,1.0,0.0,3,2021
2021-03-19,Alamosa,-1.0,0.0,3,2021
2021-03-20,Alamosa,2.0,0.0,3,2021
2021-03-21,Alamosa,0.0,0.0,3,2021
2021-03-22,Alamosa,0.0,0.0,3,2021
2021-03-23,Alamosa,-1.0,0.0,3,2021
2021-03-24,Alamosa,0.0,0.0,3,2021
2021-03-25,Alamosa,0.0,0.0,3,2021
2021-03-26,Alamosa,2.0,0.0,3,2021
2021-03-27,Alamosa,2.0,0.0,3,2021
2021-03-28,Alamosa,2.0,0.0,3,2021
2021-03-29,Alamosa,-1.0,0.0,3,2021
2021-03-30,Alamosa,1.0,1.0,3,2021
2021-03-31,Alamosa,4.0,-1.0,3,2021
2021-04-01,Alamosa,4.0,0.0,4,2021
2021-04-02,Alamosa,-1.0,0.0,4,2021
2021-04-03,Alamosa,-1.0,0.0,4,2021
2021-04-04,Alamosa,3.0,0.0,4,2021
2021-04-05,Alamosa,-1.0,0.0,4,2021
2021-04-06,Alamosa,4.0,0.0,4,2021
2021-04-07,Alamosa,0.0,0.0,4,2021
2021-04-08,Alamosa,13.0,0.0,4,2021
2021-04-09,Alamosa,12.0,0.0,4,2021
2021-04-10,Alamosa,3.0,1.0,4,2021
2021-04-11,Alamosa,2.0,0.0,4,2021
2021-04-12,Alamosa,3.0,0.0,4,2021
2021-04-13,Alamosa,4.0,0.0,4,2021
2021-04-14,Alamosa,0.0,0.0,4,2021
2021-04-15,Alamosa,5.0,0.0,4,2021
2021-04-16,Alamosa,7.0,0.0,4,2021
2021-04-17,Alamosa,0.0,0.0,4,2021
2021-04-18,Alamosa,5.0,0.0,4,2021
2021-04-19,Alamosa,2.0,0.0,4,2021
2021-04-20,Alamosa,4.0,0.0,4,2021
2021-04-21,Alamosa,5.0,0.0,4,2021
2021-04-22,Alamosa,3.0,0.0,4,2021
2021-04-23,Alamosa,6.0,1.0,4,2021
2021-04-24,Alamosa,0.0,-1.0,4,2021
2021-04-25,Alamosa,6.0,0.0,4,2021
2021-04-26,Alamosa,0.0,0.0,4,2021
2021-04-27,Alamosa,3.0,0.0,4,2021
2021-04-28,Alamosa,5.0,0.0,4,2021
2021-04-29,Alamosa,4.0,0.0,4,2021
2021-04-30,Alamosa,7.0,0.0,4,2021
2021-05-01,Alamosa,5.0,0.0,5,2021
2021-05-02,Alamosa,4.0,0.0,5,2021
2021-05-03,Alamosa,3.0,0.0,5,2021
2021-05-04,Alamosa,3.0,0.0,5,2021
2021-05-05,Alamosa,6.0,0.0,5,2021
2021-05-06,Alamosa,18.0,0.0,5,2021
2021-05-07,Alamosa,12.0,1.0,5,2021
2021-05-08,Alamosa,3.0,0.0,5,2021
2021-05-09,Alamosa,6.0,0.0,5,2021
2021-05-10,Alamosa,7.0,0.0,5,2021
2021-05-11,Alamosa,9.0,0.0,5,2021
2021-05-12,Alamosa,17.0,0.0,5,2021
